imdbID,title,year,rating,runtime,genre,released,director,writer,cast,metacritic,imdbRating,imdbVotes,poster,plot,fullplot,language,country,awards,lastupdated,type
24516,Sagebrush Trail,1933,PASSED,54 min,"Action, Drama, Romance",1933-12-15,Armand Schaefer,Lindsley Parsons (story),"John Wayne, Nancy Shubert, Lane Chandler, Yakima Canutt",,5.4,692,http://ia.media-imdb.com/images/M/MV5BMTU4Nzk0ODEzMV5BMl5BanBnXkFtZTcwMzY3MDUyMQ@@._V1_SX300.jpg,"Imprisoned for a murder he did not commit, John Brant escapes and ends up out west where, after giving the local lawmen the slip, he joins up with an outlaw gang. Brant finds out that '...","Imprisoned for a murder he did not commit, John Brant escapes and ends up out west where, after giving the local lawmen the slip, he joins up with an outlaw gang. Brant finds out that 'Jones', one of the outlaws he has become friends with, committed the murder that Brant was sent up for, but has no knowledge that anyone was ever put in jail for his crime. Willing to forgive and forget, Brant doesn't realize that 'Jones' has not only fallen for the same pretty shopgirl Brant has, but begins to suspect that Brant is not truly an outlaw.",English,USA,,2015-05-06 01:42:30.057000000,movie
24476,Professional Sweetheart,1933,APPROVED,73 min,"Comedy, Romance",1933-06-09,William A. Seiter,Maurine Dallas Watkins,"Ginger Rogers, Norman Foster, Zasu Pitts, Frank McHugh",,6.2,333,,"Radio singer Glory Eden is publicized as the ideal of American womanhood, in order to sell the sponsor's product Ippsie-Wippsie Washcloths. In reality, Glory would like to at least sample ...","Radio singer Glory Eden is publicized as the ideal of American womanhood, in order to sell the sponsor's product Ippsie-Wippsie Washcloths. In reality, Glory would like to at least sample booze, jazz, gambling, and men. When the strain of representing ""purity"" brings her to rebellion, the sponsor and his nutty henchmen pick her a public-relations ""sweetheart"" from fan mail. But they soon find that young love is not to be trifled with. Includes spicy pre-Code episodes and satirical jabs at a variety of targets.",English,USA,,2015-09-05 00:24:50.220000000,movie
24549,She Had to Say Yes,1933,UNRATED,65 min,Drama,1933-07-15,"George Amy, Busby Berkeley","John Francis Larkin (based on the story: ""Customer's Girl"" by), Rian James (screen play), Don Mullaly (screen play)","Loretta Young, Winnie Lightner, Lyle Talbot, Regis Toomey",,5.8,238,,It is the bottom of the depression and Sol Glass has the idea that the girls in the stenographic department should be used to entertain the clients. Seems the clients are tiring of the ...,"It is the bottom of the depression and Sol Glass has the idea that the girls in the stenographic department should be used to entertain the clients. Seems the clients are tiring of the regular fast and hard women and this would be a change that would allow the girls to go to dinners and see shows. Tom does not want his fianc�e, Flo, to go out with clients until he needs her to close a contract with Daniel. After that, she finds that Tom is two timing her with Birdie so she goes out again with Daniel. Everything is going well for a time until Daniel needs her to close a contract with Haines.",English,USA,,2015-07-09 11:26:30.330000000,movie
24548,She Done Him Wrong,1933,APPROVED,66 min,"Comedy, Drama, History",1933-02-09,Lowell Sherman,"Mae West (by), Harvey F. Thew (screen play), John Bright (screen play)","Mae West, Cary Grant, Owen Moore, Gilbert Roland",,6.5,3864,http://ia.media-imdb.com/images/M/MV5BMjE5ODU2MDkzOV5BMl5BanBnXkFtZTcwMjI0NTAyMQ@@._V1_SX300.jpg,"In the Gay Nineties, a seductive nightclub singer contends with several suitors, including a jealous escaped convict and a handsome temperance league member.","New York singer and nightclub owner Lady Lou has more men friends than you can imagine, unfortunately one of them is a vicious criminal who's escaped and is on the way to see ""his"" girl, not realizing she hasn't exactly been faithful in his absence. Help is at hand in the form of young Captain Cummings, a local temperance league leader, though.",English,USA,Nominated for 1 Oscar. Another 2 wins.,2015-08-21 00:10:57.657000000,movie
24559,The Silk Express,1933,,61 min,"Drama, Mystery, Thriller",1933-06-10,Ray Enright,"Houston Branch (story), Houston Branch (screenplay), Ben Markson (screenplay)","Neil Hamilton, Sheila Terry, Arthur Byron, Guy Kibbee",,6.3,99,http://ia.media-imdb.com/images/M/MV5BMjA4MTE5MDQ3MF5BMl5BanBnXkFtZTgwODI0NzY5MTE@._V1_SX300.jpg,"A trainload of silk puts Neil Hamilton on the fast track to murder in this full-throttle thrill ride costarring Sheila Terry and Guy Kibbee. As the demand for raw silk goes sky high, ...","A trainload of silk puts Neil Hamilton on the fast track to murder in this full-throttle thrill ride costarring Sheila Terry and Guy Kibbee. As the demand for raw silk goes sky high, crooked businessman Wallace Myton (Arthur Hohl) corners the market with plans to drive up the price. Determined to fulfill his contracts, manufacturer Donald Kilgore (Hamilton) imports $3 million worth of silk to Seattle and accompanies it by special train to New York. But when his secretary is found murdered, Kilgore soon discovers Myton has planted three killers on board with orders to stop the express and its passengers dead in their tracks.",English,USA,,2015-07-12 00:30:34.780000000,movie
24553,Should Ladies Behave,1933,,87 min,"Comedy, Drama",1933-12-01,Harry Beaumont,"Paul Osborn (play), Bella Spewack, Sam Spewack","Lionel Barrymore, Alice Brady, Conway Tearle, Katharine Alexander",,5.8,121,,An unhappy couple watch as their daughter throws herself at an older man because he is a sophisticated artist. The daughter doesn't know that her aunt is the man's lover. At a weekend ...,"An unhappy couple watch as their daughter throws herself at an older man because he is a sophisticated artist. The daughter doesn't know that her aunt is the man's lover. At a weekend retreat, everything comes to a head when the mother plans to run off with the artist while a young man pursues the daughter.",English,USA,,2015-03-07 04:14:30.913000000,movie
24554,A Shriek in the Night,1933,UNRATED,66 min,"Comedy, Crime, Mystery",1933-07-22,Albert Ray,"Kurt Kempler (story), Frances Hyland (screenplay)","Ginger Rogers, Lyle Talbot, Harvey Clark, Purnell Pratt",,5.3,574,http://ia.media-imdb.com/images/M/MV5BMTIzMjA0ODAzMF5BMl5BanBnXkFtZTcwMDk3NDgyMQ@@._V1_SX300.jpg,Pat Morgan and Ted Kord are rival newspaper reporters always trying to outscoop each other. They join together to solve a series of murders being committed in an apartment building.,Pat Morgan and Ted Kord are rival newspaper reporters always trying to outscoop each other. They join together to solve a series of murders being committed in an apartment building.,English,USA,,2015-06-18 00:56:58.313000000,movie
24569,Sittin' on a Backyard Fence,1933,,7 min,"Animation, Family, Short",1933-12-16,Earl Duvall,,,,5.3,82,,Sex seems to be on the minds of the animals on a backyard fence: the alley cats following a solitary female who may be in heat and the bull and the cows painted on an advertisement. After ...,"Sex seems to be on the minds of the animals on a backyard fence: the alley cats following a solitary female who may be in heat and the bull and the cows painted on an advertisement. After some singing by the cloven-hoofed crowd and music from a jazz band of cats, the focus is on one particular male cat and his tough-guy rival for the affections of the one female. After she watches them fight with each other and then confront a bull dog, she may have her own solution to the rivalry.",English,USA,,2015-07-26 00:49:47.897000000,movie
24600,Ray of Sunshine,1933,,87 min,Drama,1933-12-10,P�l Fej�s,"P�l Fej�s, Adolf Lantz","Annabella, Gustav Fr�hlich, Paul Otto, Hans Marr",,7.7,100,,"Vienna, at the height of the Great Depression. Like so many others, Hans has no work, no money, nowhere to live. Having lost his livelihood as a taxi driver, he decides that the only ...","Vienna, at the height of the Great Depression. Like so many others, Hans has no work, no money, nowhere to live. Having lost his livelihood as a taxi driver, he decides that the only solution is to kill himself. But just as he is about to drown himself, he sees a young woman dive into the river, obviously with the same intention. Without a thought, Hans pulls the woman out of the water and does his best to comfort her. Her name is Anna and she is only 18, but like Hans she no longer has the strength to go on living.",German,"Germany, Austria",,2015-07-05 00:18:35.537000000,movie
24601,Sons of the Desert,1933,PASSED,68 min,Comedy,1933-12-29,William A. Seiter,"Frank Craven (story), Byron Morgan (continuity)","Stan Laurel, Oliver Hardy, Charley Chase, Mae Busch",,7.8,5177,http://ia.media-imdb.com/images/M/MV5BMTU1Mzk4NjEwMV5BMl5BanBnXkFtZTgwMjEzNTU3MzE@._V1_SX300.jpg,"When Stan and Ollie trick their wives into thinking that they are taking a medicinal cruise while they're actually going to a convention, the wives find out the truth the hard way.","So that he and Stan can sneak away to Chicago and attend the annual ""Sons of the Desert"" lodge convention, Ollie pretends to be sick, and gets a doctor (who turns out to be a veterinarian) to prescribe a long ocean voyage to Hawaii. Decked out in leis and strumming ukeleles, they return home only to learn that the ship supposedly carrying them has sunk. Their hastily- contrived tale of ""ship-hiking"" their way back cuts no ice with their wives, who've been at the movies watching a newsreel of the lodge's convention parade, starring... guess who?",English,USA,1 win.,2015-09-16 11:04:54.197000000,movie
24593,The Son of Kong,1933,PASSED,70 min,"Adventure, Comedy, Fantasy",1933-12-22,Ernest B. Schoedsack,Ruth Rose (story),"Robert Armstrong, Helen Mack, Frank Reicher, John Marston",,5.8,2450,"http://ia.media-imdb.com/images/M/MV5BMTcxNjY2ODEwN15BMl5BanBnXkFtZTgwNTI2OTE4MzE@._V1._CR52,50,1272,1948_SX89_AL_.jpg_V1_SX300.jpg","The men who captured the giant ape King Kong, return to his island and find his equally gigantic, but far more friendly, son.","After the disastrous results of his last expedition, Carl Denham leaves New York aboard a ship to escape all the trouble. After a mutiny, he and a few companions are left behind on Skull island, where they meet a smaller relative of King Kong and make friends with him.",English,USA,2 nominations.,2015-09-17 04:38:53.390000000,movie
24539,Secrets,1933,,90 min,Western,1933-03-16,Frank Borzage,"Frances Marion (written for the screen by), Salisbury Field (additional dialogue), Leonard Praskins (additional dialogue), Rudolph Besier (play), May Edginton (play)","Mary Pickford, Leslie Howard, C. Aubrey Smith, Blanche Friderici",,7.7,366,,"In the late 1800s New England, banker William Marlowe and his wife Martha have arranged for their daughter Mary to marry the officious and older Lord Hurley of England. Mary does not want ...","In the late 1800s New England, banker William Marlowe and his wife Martha have arranged for their daughter Mary to marry the officious and older Lord Hurley of England. Mary does not want to marry Lord Hurley, but rather John Carlton, a lowly clerk at her father's bank. The two fell in love at first sight. When John and Mary's relationship is discovered by her parents, William discharges John. Knowing he can't get another job in New England, John decides to move west to California to start a new life off the land. Despite the probable hardships, Mary wants to go along and the two elope. They do face those initial hardships, most specifically an especially violent encounter with cattle rustlers, but they are able to carve out a successful life as ranchers. Twenty years, several children and a mansion of their own later, John is a popular choice to run for governor. Some past indiscretions may not only threaten his gubernatorial run but his marriage altogether.",English,USA,,2015-08-25 01:07:46.180000000,movie
24592,Somewhere in Sonora,1933,PASSED,59 min,"Action, Comedy, Drama",1933-05-27,Mack V. Wright,"Will Levington Comfort (story), Joseph Anthony Roach (adaptation)","John Wayne, Duke, Henry B. Walthall, Shirley Palmer",,5.5,231,http://ia.media-imdb.com/images/M/MV5BNzMwOTk1MDkwM15BMl5BanBnXkFtZTcwOTg5Nzc0MQ@@._V1_SX300.jpg,"John Bishop discovers a plot to rob a silver mine belonging to his girlfriend Mary's father and, to foil the evildoers, he joins them.","Framed for a stagecoach accident, John Bishop is jailed. Bob Leady helps break him out and in return John heads for Sonoora to look for Leady's missing son. He finds him when he joins Monte black's gang, a gang from which no member has ever escaped alive.","English, Spanish",USA,,2015-09-14 10:04:18.453000000,movie
24610,State Fair,1933,PASSED,99 min,"Comedy, Drama, Romance",1933-02-10,Henry King,"Philip Stong (novel), Sonya Levien (screenplay), Paul Green (screenplay)","Janet Gaynor, Will Rogers, Lew Ayres, Sally Eilers",,7,477,http://ia.media-imdb.com/images/M/MV5BMTc2MDI3MTk3M15BMl5BanBnXkFtZTgwODcxODk4MjE@._V1_SX300.jpg,"An Iowa family finds adventure, love, and heartbreak, when they spend a week at the state fair.","The Frake family attend the Iowa State Fair. Father Abel enters his Hampshire boar, Blue Boy, in the hog contents. Mother Melissa enters the mincemeat competition. And their children, Margy and Wayne, find love with newspaper reporter Pat Gilbert and trapeze artist Emily Joyce. But will everyone return home safe and happy or will hearts be broken?",English,USA,Nominated for 2 Oscars. Another 2 wins.,2015-08-23 01:12:02.303000000,movie
